scenario_id,condition,agent_id,framework_name,method,lens,focus,bias,model,information_fraction,probability,confidence,rationale,fallback_type
scenario_020,framework_baseline,6,trend,,,,,meta-llama/llama-3.3-70b-instruct,1.0,0.32,medium,"The probability of Tethys's government collapse is driven by the deteriorating trends in its territory control and GDP, combined with the increasing sanctions on Novaris which may indirectly affect Tethys's economy. However, the high level of international support for Tethys and the current military balance suggest that a complete collapse is not imminent. The accelerating change in sanctions and the potential for further economic strain are leading indicators that contribute to the forecasted probability.",
scenario_020,framework_baseline,5,best_case,,,,,meta-llama/llama-3.3-70b-instruct,1.0,0.12,high,"Tethys's government is supported by substantial international sympathy and diplomatic efforts, a strong defensive position, and asymmetric military capabilities, which collectively deter Novaris's aggression and mitigate the risk of collapse. The economic sanctions on Novaris and the control of critical energy transit pipelines by Tethys further reinforce its resilience. While there are risks, the combination of these stabilizing factors and the demonstrated commitment of external powers like Meridian and the International Organization to Tethys's sovereignty suggests a low probability of government collapse by the end of Period 1.",
scenario_020,framework_baseline,8,game_theoretic,,,,,meta-llama/llama-3.3-70b-instruct,1.0,0.23,medium,"The probability of Tethys's government collapse is driven by the balance of military power, economic strain, and international support. Despite Novaris's numerical advantage, Tethys's asymmetric capabilities and strong international backing reduce the likelihood of immediate collapse. However, the effects of sanctions, war fatigue, and potential internal political challenges contribute to a non-negligible risk of government instability.",
scenario_020,framework_baseline,9,devils_advocate,,,,,meta-llama/llama-3.3-70b-instruct,1.0,0.81,medium,"The conventional view underestimates the cumulative impact of economic sanctions, defender war fatigue, and the potential for a naval incident to escalate into a broader conflict, which could overwhelm Tethys's defenses and lead to government collapse, despite international support and asymmetric military capabilities.",
scenario_020,framework_baseline,3,historical_analogy,,,,,meta-llama/llama-3.3-70b-instruct,1.0,0.23,medium,"The historical analogy of the Georgian-Russian conflict in 2008 suggests a low likelihood of Tethys's government collapse due to international support and asymmetric warfare capabilities, but key differences such as stronger economic sanctions and higher international pressure on Novaris make collapse slightly more likely, while Tethys's defensive advantages and Novaris's internal divisions reduce the likelihood of a swift regime change.",
scenario_021,framework_baseline,2,scenario_tree,,,,,meta-llama/llama-3.3-70b-instruct,1.0,0.42,medium,"The forecasted probability of Tethys's government collapse is driven by scenarios of military escalation, economic strain, and internal instability, with a significant chance of regime change due to the complex interplay of international support, Novaris's military pressure, and the defender's asymmetric capabilities.",
scenario_021,framework_baseline,0,base_rate,,,,,meta-llama/llama-3.3-70b-instruct,1.0,0.41,medium,"The historical base rate of government collapse under great-power pressure campaigns is around 35%, but this case is adjusted upwards due to the significant economic pressure, military mobilization, and internal divisions within Novaris, while also considering the defensive advantages and international support for Tethys, leading to a moderate increase from the base rate.",
scenario_021,framework_baseline,4,worst_case,,,,,meta-llama/llama-3.3-70b-instruct,1.0,0.81,medium,"The combination of Novaris's significant military mobilization, the economic strain from sanctions and declining oil prices, and the recent coup attempt in Tethys suggest a highly volatile situation where government collapse is increasingly plausible. The international support, while present, may not be sufficient to counter the internal instability and external pressure. The worst-case scenario of a military defeat or economic collapse forcing the government's resignation appears more likely given these factors.",
scenario_021,framework_baseline,3,historical_analogy,,,,,meta-llama/llama-3.3-70b-instruct,1.0,0.32,medium,"The historical analogy with the 1990-1991 Gulf Crisis suggests a low to moderate likelihood of Tethys's government collapse, as the international community's support and the defender's asymmetric capabilities may deter a full-scale invasion. However, the differences in economic dependence and the defender's internal instability make collapse slightly more likely. The probability is adjusted downwards from the historical case due to the stronger international support for Tethys.",
scenario_021,framework_baseline,1,key_indicator,,,,,meta-llama/llama-3.3-70b-instruct,1.0,0.42,medium,"The key indicator of 'Tethys Territory Remaining' at 63.8% suggests a significant loss of control, which historically has a strong correlation with government collapse. However, the 'International Support for Tethys' at 56% and the ongoing diplomatic efforts provide a counterbalancing factor, preventing a higher probability estimate. The overall crisis level and economic sanctions on Novaris also play a role in mitigating the likelihood of immediate collapse.",
